dataset,n,error,trie+suffixes bytes,trie bytes,nodes,ns/lookup
uk-2002_truncated20.txt,988299,750,14415,2784,895,217
uk-2002_truncated20.txt,988299,760,14266,2694,841,207
uk-2002_truncated20.txt,988299,770,14153,2655,818,237
uk-2002_truncated20.txt,988299,780,13934,2648,823,222
uk-2002_truncated20.txt,988299,790,13843,2633,819,221
uk-2002_truncated20.txt,988299,800,13688,2601,803,217
uk-2002_truncated20.txt,988299,810,13485,2565,795,225
uk-2002_truncated20.txt,988299,820,13325,2535,781,201
uk-2002_truncated20.txt,988299,830,13242,2539,793,208
uk-2002_truncated20.txt,988299,840,13016,2487,757,201
uk-2002_truncated20.txt,988299,850,12836,2491,773,239
uk-2002_truncated20.txt,988299,860,12761,2452,746,202
uk-2002_truncated20.txt,988299,870,12580,2403,725,196
uk-2002_truncated20.txt,988299,880,12439,2423,741,205
uk-2002_truncated20.txt,988299,890,12296,2366,708,241
uk-2002_truncated20.txt,988299,900,12235,2343,697,196
uk-2002_truncated20.txt,988299,910,12067,2343,705,200
uk-2002_truncated20.txt,988299,920,11923,2322,696,197
uk-2002_truncated20.txt,988299,930,11826,2311,697,239
uk-2002_truncated20.txt,988299,940,11709,2299,693,203
uk-2002_truncated20.txt,988299,950,11588,2244,666,196
uk-2002_truncated20.txt,988299,960,11472,2231,661,199
uk-2002_truncated20.txt,988299,970,11336,2220,658,278
uk-2002_truncated20.txt,988299,980,11311,2202,652,198
uk-2002_truncated20.txt,988299,990,11140,2180,637,232
uk-2002_truncated20.txt,988299,1000,11002,2165,630,194
uk-2002_truncated20.txt,988299,1100,10031,1950,571,197
uk-2002_truncated20.txt,988299,1200,9280,1824,525,200
uk-2002_truncated20.txt,988299,1300,8657,1735,488,208
uk-2002_truncated20.txt,988299,1400,8068,1643,455,209
uk-2002_truncated20.txt,988299,1500,7557,1576,424,210
uk-2002_truncated20.txt,988299,1600,7144,1494,394,200
uk-2002_truncated20.txt,988299,1700,6746,1447,375,192
uk-2002_truncated20.txt,988299,1800,6437,1398,354,201
uk-2002_truncated20.txt,988299,1900,6108,1347,338,199
uk-2002_truncated20.txt,988299,2000,5804,1305,319,196
uk-2002_truncated20.txt,988299,2100,5615,1259,298,191
uk-2002_truncated20.txt,988299,2200,5334,1231,285,179
uk-2002_truncated20.txt,988299,2300,5138,1163,276,191
uk-2002_truncated20.txt,988299,2400,4929,1130,256,182
uk-2002_truncated20.txt,988299,2500,4751,1116,254,178
uk-2002_truncated20.txt,988299,2600,4620,1085,236,176
uk-2002_truncated20.txt,988299,2700,4471,1077,236,186
uk-2002_truncated20.txt,988299,2800,4315,1031,217,175
uk-2002_truncated20.txt,988299,2900,4194,1020,214,173
uk-2002_truncated20.txt,988299,3000,4029,1000,206,172
uk-2002_truncated20.txt,988299,3100,3943,990,200,179
uk-2002_truncated20.txt,988299,3200,3841,977,194,187
uk-2002_truncated20.txt,988299,3300,3740,961,186,171
uk-2002_truncated20.txt,988299,3400,3652,945,179,167
uk-2002_truncated20.txt,988299,3500,3598,936,174,173
uk-2002_truncated20.txt,988299,3600,3504,922,168,165
uk-2002_truncated20.txt,988299,3700,3407,916,165,166
uk-2002_truncated20.txt,988299,3800,3349,903,157,159
uk-2002_truncated20.txt,988299,3900,3237,873,150,178
uk-2002_truncated20.txt,988299,4000,3178,890,154,166
uk-2002_truncated20.txt,988299,4100,3131,862,146,175
uk-2002_truncated20.txt,988299,4200,3064,857,145,162
uk-2002_truncated20.txt,988299,4300,3021,848,140,169
uk-2002_truncated20.txt,988299,4400,2944,841,137,160
uk-2002_truncated20.txt,988299,4500,2901,835,135,160
uk-2002_truncated20.txt,988299,4600,2844,815,131,192
uk-2002_truncated20.txt,988299,4700,2805,809,129,152
uk-2002_truncated20.txt,988299,4800,2733,802,126,150
uk-2002_truncated20.txt,988299,4900,2685,797,124,151
uk-2002_truncated20.txt,988299,5000,2639,796,124,154
uk-2002_truncated20.txt,988299,5100,2588,787,118,166
uk-2002_truncated20.txt,988299,5200,2581,785,118,143
uk-2002_truncated20.txt,988299,5300,2560,780,116,140
uk-2002_truncated20.txt,988299,5400,2511,772,111,139
uk-2002_truncated20.txt,988299,5500,2431,767,110,166
uk-2002_truncated20.txt,988299,5600,2429,766,109,150
uk-2002_truncated20.txt,988299,5700,2391,759,107,147
uk-2002_truncated20.txt,988299,5800,2379,757,105,142
uk-2002_truncated20.txt,988299,5900,2338,751,103,162
uk-2002_truncated20.txt,988299,6000,2310,749,101,147
uk-2002_truncated20.txt,988299,6100,2289,751,103,148
uk-2002_truncated20.txt,988299,6200,2236,743,99,136
uk-2002_truncated20.txt,988299,6300,2239,742,98,158
uk-2002_truncated20.txt,988299,6400,2200,739,98,139
uk-2002_truncated20.txt,988299,6500,2170,737,96,137
uk-2002_truncated20.txt,988299,6600,2139,731,93,136
uk-2002_truncated20.txt,988299,6700,2123,731,93,167
uk-2002_truncated20.txt,988299,6800,2092,729,92,146
uk-2002_truncated20.txt,988299,6900,2086,724,91,147
uk-2002_truncated20.txt,988299,7000,2070,723,89,143
uk-2002_truncated20.txt,988299,7100,2050,723,90,197
uk-2002_truncated20.txt,988299,7200,1998,699,87,143
uk-2002_truncated20.txt,988299,7300,1970,699,86,144
uk-2002_truncated20.txt,988299,7400,1962,700,86,146
uk-2002_truncated20.txt,988299,7500,1939,692,83,730
uk-2002_truncated20.txt,988299,7600,1943,692,83,152
uk-2002_truncated20.txt,988299,7700,1922,693,83,152
uk-2002_truncated20.txt,988299,7800,1882,692,83,153
uk-2002_truncated20.txt,988299,7900,1855,686,81,173
uk-2002_truncated20.txt,988299,8000,1836,684,79,144
uk-2002_truncated20.txt,988299,8100,1856,686,80,147
uk-2002_truncated20.txt,988299,8200,1832,679,79,144
uk-2002_truncated20.txt,988299,8300,1813,678,77,161
uk-2002_truncated20.txt,988299,8400,1784,679,77,146
uk-2002_truncated20.txt,988299,8500,1782,678,77,141
uk-2002_truncated20.txt,988299,8600,1782,670,74,158
uk-2002_truncated20.txt,988299,8700,1740,674,75,147
uk-2002_truncated20.txt,988299,8800,1744,670,74,142
uk-2002_truncated20.txt,988299,8900,1739,672,74,225
uk-2002_truncated20.txt,988299,9000,1706,665,71,138
uk-2002_truncated20.txt,988299,9100,1705,665,72,137
uk-2002_truncated20.txt,988299,9200,1690,666,72,185
uk-2002_truncated20.txt,988299,9300,1674,657,71,153
uk-2002_truncated20.txt,988299,9400,1666,655,69,153
uk-2002_truncated20.txt,988299,9500,1654,653,69,179
uk-2002_truncated20.txt,988299,9600,1628,655,69,146
uk-2002_truncated20.txt,988299,9700,1606,650,68,156
uk-2002_truncated20.txt,988299,9800,1609,650,68,180
uk-2002_truncated20.txt,988299,9900,1594,648,66,152
uk-2002_truncated20.txt,988299,10000,1588,647,66,146
dna-k-mer.txt,13745061,0,49996394,49964643,18889088,1270
dna-k-mer.txt,13745061,2,12544364,12526883,4753995,1086
dna-k-mer.txt,13745061,4,6597842,6587390,2780531,1029
dna-k-mer.txt,13745061,6,4020566,4013400,1680597,1012
dna-k-mer.txt,13745061,8,2928107,2922242,1193514,959
dna-k-mer.txt,13745061,10,2420115,2415349,1013096,959
dna-k-mer.txt,13745061,20,1193054,1189979,524805,888
dna-k-mer.txt,13745061,30,755681,753160,318743,836
dna-k-mer.txt,13745061,40,587829,585544,254273,790
dna-k-mer.txt,13745061,50,484622,482472,215006,816
dna-k-mer.txt,13745061,60,412154,410014,185119,796
dna-k-mer.txt,13745061,70,348221,346030,154470,801
dna-k-mer.txt,13745061,80,299203,296891,130664,749
dna-k-mer.txt,13745061,90,261697,259363,112625,723
dna-k-mer.txt,13745061,100,232611,230145,98811,702
dna-k-mer.txt,13745061,110,209238,206750,87942,689
dna-k-mer.txt,13745061,120,190746,188105,79440,737
dna-k-mer.txt,13745061,130,177489,174775,74188,670
dna-k-mer.txt,13745061,140,167031,164174,70266,664
dna-k-mer.txt,13745061,150,158117,154966,66850,659
dna-k-mer.txt,13745061,160,150140,146804,63789,659
dna-k-mer.txt,13745061,170,143068,139493,61006,706
dna-k-mer.txt,13745061,180,136739,132877,58440,653
dna-k-mer.txt,13745061,190,130888,126861,56072,654
dna-k-mer.txt,13745061,200,129966,125697,53906,654
dna-k-mer.txt,13745061,210,125120,120477,51879,695
dna-k-mer.txt,13745061,220,120383,115662,50002,645
dna-k-mer.txt,13745061,230,116281,111165,48198,637
dna-k-mer.txt,13745061,240,112111,106742,46318,639
dna-k-mer.txt,13745061,250,107622,102259,44280,700
dna-k-mer.txt,13745061,260,103482,97848,42194,642
dna-k-mer.txt,13745061,270,99601,93811,40290,635
dna-k-mer.txt,13745061,280,95876,90043,38509,621
dna-k-mer.txt,13745061,290,92425,86516,36844,667
dna-k-mer.txt,13745061,300,89288,83245,35301,629
dna-k-mer.txt,13745061,310,86238,80228,33886,612
dna-k-mer.txt,13745061,320,83537,77370,32542,609
dna-k-mer.txt,13745061,330,80806,74708,31301,651
dna-k-mer.txt,13745061,340,78422,72222,30146,605
dna-k-mer.txt,13745061,350,76122,69932,29083,590
dna-k-mer.txt,13745061,360,73916,67690,28045,590
dna-k-mer.txt,13745061,370,71897,65667,27112,639
dna-k-mer.txt,13745061,380,69938,63685,26251,591
dna-k-mer.txt,13745061,390,67860,61592,25404,618
dna-k-mer.txt,13745061,400,66148,59865,24607,610
dna-k-mer.txt,13745061,410,64508,58228,23874,655
dna-k-mer.txt,13745061,420,62976,56698,23175,603
dna-k-mer.txt,13745061,430,61540,55264,22537,604
dna-k-mer.txt,13745061,440,60153,53850,21900,596
dna-k-mer.txt,13745061,450,58823,52523,21316,642
dna-k-mer.txt,13745061,460,57635,51320,20799,597
dna-k-mer.txt,13745061,470,56445,50129,20267,597
dna-k-mer.txt,13745061,480,55380,49080,19837,593
dna-k-mer.txt,13745061,490,54446,48111,19448,639
dna-k-mer.txt,13745061,500,53642,47261,19135,604
dna-k-mer.txt,13745061,510,52813,46473,18854,595
dna-k-mer.txt,13745061,520,52103,45723,18592,591
dna-k-mer.txt,13745061,530,51311,45007,18344,627
dna-k-mer.txt,13745061,540,50665,44297,18093,584
dna-k-mer.txt,13745061,550,49935,43615,17855,586
dna-k-mer.txt,13745061,560,49294,42959,17611,587
dna-k-mer.txt,13745061,570,48684,42324,17394,620
dna-k-mer.txt,13745061,580,48160,41712,17167,581
dna-k-mer.txt,13745061,590,47492,41146,16974,586
dna-k-mer.txt,13745061,600,46937,40538,16755,582
dna-k-mer.txt,13745061,610,46381,39996,16564,622
dna-k-mer.txt,13745061,620,45872,39450,16366,577
dna-k-mer.txt,13745061,630,45321,38920,16173,579
dna-k-mer.txt,13745061,640,44924,38404,15985,578
dna-k-mer.txt,13745061,650,44430,37907,15809,628
dna-k-mer.txt,13745061,660,43958,37447,15639,590
dna-k-mer.txt,13745061,670,43510,36970,15462,583
dna-k-mer.txt,13745061,680,43110,36500,15292,586
dna-k-mer.txt,13745061,690,42645,36055,15121,620
dna-k-mer.txt,13745061,700,42252,35622,14966,572
dna-k-mer.txt,13745061,710,41798,35202,14806,578
dna-k-mer.txt,13745061,720,41458,34807,14665,578
dna-k-mer.txt,13745061,730,41060,34373,14493,621
dna-k-mer.txt,13745061,740,40707,33998,14355,572
dna-k-mer.txt,13745061,750,40366,33596,14212,576
dna-k-mer.txt,13745061,760,40003,33205,14049,577
dna-k-mer.txt,13745061,770,39716,32855,13920,647
dna-k-mer.txt,13745061,780,39417,32504,13796,610
dna-k-mer.txt,13745061,790,39051,32154,13658,610
dna-k-mer.txt,13745061,800,38823,31811,13523,604
dna-k-mer.txt,13745061,810,38467,31481,13401,663
dna-k-mer.txt,13745061,820,38225,31131,13256,615
dna-k-mer.txt,13745061,830,37975,30814,13139,577
dna-k-mer.txt,13745061,840,37720,30511,13031,572
dna-k-mer.txt,13745061,850,37516,30189,12899,603
dna-k-mer.txt,13745061,860,37158,29885,12785,567
dna-k-mer.txt,13745061,870,36993,29591,12672,570
dna-k-mer.txt,13745061,880,36640,29317,12561,572
dna-k-mer.txt,13745061,890,36488,29005,12425,615
dna-k-mer.txt,13745061,900,36250,28709,12306,565
dna-k-mer.txt,13745061,910,36167,28439,12207,566
dna-k-mer.txt,13745061,920,35852,28133,12070,569
dna-k-mer.txt,13745061,930,35604,27862,11962,600
dna-k-mer.txt,13745061,940,35618,27605,11854,567
dna-k-mer.txt,13745061,950,35238,27312,11720,564
dna-k-mer.txt,13745061,960,35175,26998,11582,566
dna-k-mer.txt,13745061,970,34869,26717,11458,602
dna-k-mer.txt,13745061,980,35630,27298,11314,565
dna-k-mer.txt,13745061,990,35414,27004,11184,562
dna-k-mer.txt,13745061,1000,35380,26711,11051,555
dna-k-mer.txt,13745061,1100,33925,24032,9816,561
dna-k-mer.txt,13745061,1200,33172,21826,8811,541
dna-k-mer.txt,13745061,1300,32875,19954,7954,526
dna-k-mer.txt,13745061,1400,32269,18381,7244,519
dna-k-mer.txt,13745061,1500,31493,17030,6649,513
dna-k-mer.txt,13745061,1600,31415,15865,6133,499
dna-k-mer.txt,13745061,1700,30933,14838,5675,479
dna-k-mer.txt,13745061,1800,30981,14454,5310,473
dna-k-mer.txt,13745061,1900,30197,13687,4998,475
dna-k-mer.txt,13745061,2000,28725,12649,4793,458
dna-k-mer.txt,13745061,2100,27840,12162,4626,458
dna-k-mer.txt,13745061,2200,26880,11698,4474,474
dna-k-mer.txt,13745061,2300,26054,11287,4333,466
dna-k-mer.txt,13745061,2400,25396,10903,4199,455
dna-k-mer.txt,13745061,2500,24530,10546,4078,452
dna-k-mer.txt,13745061,2600,23953,10208,3960,453
dna-k-mer.txt,13745061,2700,23175,9913,3853,471
dna-k-mer.txt,13745061,2800,22622,9629,3756,446
dna-k-mer.txt,13745061,2900,22081,9358,3655,443
dna-k-mer.txt,13745061,3000,21320,9089,3560,448
dna-k-mer.txt,13745061,3100,20802,8852,3471,467
dna-k-mer.txt,13745061,3200,20348,8621,3392,448
dna-k-mer.txt,13745061,3300,19924,8414,3314,447
dna-k-mer.txt,13745061,3400,19405,8218,3241,442
dna-k-mer.txt,13745061,3500,19250,8023,3166,456
dna-k-mer.txt,13745061,3600,18718,7838,3094,437
dna-k-mer.txt,13745061,3700,18238,7656,3023,434
dna-k-mer.txt,13745061,3800,17786,7448,2935,432
dna-k-mer.txt,13745061,3900,17437,7259,2846,449
dna-k-mer.txt,13745061,4000,17204,7078,2757,422
dna-k-mer.txt,13745061,4100,16803,6885,2676,422
dna-k-mer.txt,13745061,4200,16716,6716,2595,416
dna-k-mer.txt,13745061,4300,16316,6553,2521,423
dna-k-mer.txt,13745061,4400,15918,6397,2449,414
dna-k-mer.txt,13745061,4500,15706,6251,2378,408
dna-k-mer.txt,13745061,4600,15526,6109,2313,407
dna-k-mer.txt,13745061,4700,15268,5978,2253,415
dna-k-mer.txt,13745061,4800,15044,5841,2193,402
dna-k-mer.txt,13745061,4900,14827,5723,2142,399
dna-k-mer.txt,13745061,5000,14690,5602,2085,397
dna-k-mer.txt,13745061,5100,14379,5474,2030,428
dna-k-mer.txt,13745061,5200,14218,5364,1980,404
dna-k-mer.txt,13745061,5300,14013,5268,1931,400
dna-k-mer.txt,13745061,5400,13893,5160,1883,404
dna-k-mer.txt,13745061,5500,13359,5073,1852,419
dna-k-mer.txt,13745061,5600,13404,4981,1800,385
dna-k-mer.txt,13745061,5700,13245,4887,1762,387
dna-k-mer.txt,13745061,5800,13148,4793,1721,380
dna-k-mer.txt,13745061,5900,13006,4727,1690,412
dna-k-mer.txt,13745061,6000,12508,4498,1657,376
dna-k-mer.txt,13745061,6100,12524,4433,1624,376
dna-k-mer.txt,13745061,6200,12274,4357,1592,375
dna-k-mer.txt,13745061,6300,12154,4288,1552,387
dna-k-mer.txt,13745061,6400,12175,4205,1520,366
dna-k-mer.txt,13745061,6500,11963,4145,1489,364
dna-k-mer.txt,13745061,6600,11830,4080,1464,359
dna-k-mer.txt,13745061,6700,11641,4016,1427,394
dna-k-mer.txt,13745061,6800,11586,3958,1409,353
dna-k-mer.txt,13745061,6900,11414,3915,1388,355
dna-k-mer.txt,13745061,7000,11279,3852,1355,352
dna-k-mer.txt,13745061,7100,11244,3795,1334,430
dna-k-mer.txt,13745061,7200,11133,3755,1318,394
dna-k-mer.txt,13745061,7300,10965,3711,1294,398
dna-k-mer.txt,13745061,7400,10785,3654,1273,390
dna-k-mer.txt,13745061,7500,10658,3625,1264,406
dna-k-mer.txt,13745061,7600,10562,3588,1247,349
dna-k-mer.txt,13745061,7700,10449,3556,1235,350
dna-k-mer.txt,13745061,7800,10383,3528,1223,349
dna-k-mer.txt,13745061,7900,10255,3479,1210,410
dna-k-mer.txt,13745061,8000,10153,3452,1199,342
dna-k-mer.txt,13745061,8100,10023,3421,1188,342
dna-k-mer.txt,13745061,8200,9920,3395,1178,342
dna-k-mer.txt,13745061,8300,9849,3369,1169,422
dna-k-mer.txt,13745061,8400,9689,3344,1159,376
dna-k-mer.txt,13745061,8500,9575,3299,1146,374
dna-k-mer.txt,13745061,8600,9554,3280,1139,391
dna-k-mer.txt,13745061,8700,9490,3248,1128,344
dna-k-mer.txt,13745061,8800,9338,3229,1121,343
dna-k-mer.txt,13745061,8900,9195,3207,1110,419
dna-k-mer.txt,13745061,9000,9146,3184,1103,343
dna-k-mer.txt,13745061,9100,9118,3164,1095,341
dna-k-mer.txt,13745061,9200,8947,3121,1085,407
dna-k-mer.txt,13745061,9300,8849,3100,1075,343
dna-k-mer.txt,13745061,9400,8806,3083,1070,347
dna-k-mer.txt,13745061,9500,8707,3062,1061,369
dna-k-mer.txt,13745061,9600,8658,3038,1053,345
dna-k-mer.txt,13745061,9700,8558,3019,1043,343
dna-k-mer.txt,13745061,9800,8520,3001,1036,407
dna-k-mer.txt,13745061,9900,8433,2960,1027,344
dna-k-mer.txt,13745061,10000,8350,2943,1022,343
syntheticL12_P6_D0.01_A4.txt,171868,0,615883,614594,293289,788
syntheticL12_P6_D0.01_A4.txt,171868,2,160218,156024,66731,701
syntheticL12_P6_D0.01_A4.txt,171868,4,83537,77410,32617,637
syntheticL12_P6_D0.01_A4.txt,171868,6,56398,50253,20716,650
syntheticL12_P6_D0.01_A4.txt,171868,8,44942,38761,16252,665
syntheticL12_P6_D0.01_A4.txt,171868,10,38600,32082,13729,689
syntheticL12_P6_D0.01_A4.txt,171868,20,32811,16313,6060,576
syntheticL12_P6_D0.01_A4.txt,171868,30,25376,10955,4230,445
syntheticL12_P6_D0.01_A4.txt,171868,40,20613,8758,3489,442
syntheticL12_P6_D0.01_A4.txt,171868,50,17418,7058,2753,748
syntheticL12_P6_D0.01_A4.txt,171868,60,15053,5831,2182,704
syntheticL12_P6_D0.01_A4.txt,171868,70,13510,4938,1773,671
syntheticL12_P6_D0.01_A4.txt,171868,80,12195,4162,1477,566
syntheticL12_P6_D0.01_A4.txt,171868,90,11137,3736,1299,620
syntheticL12_P6_D0.01_A4.txt,171868,100,10182,3454,1201,612
syntheticL12_P6_D0.01_A4.txt,171868,110,9368,3231,1122,509
syntheticL12_P6_D0.01_A4.txt,171868,120,8655,3046,1057,608
syntheticL12_P6_D0.01_A4.txt,171868,130,8064,2879,1002,638
syntheticL12_P6_D0.01_A4.txt,171868,140,7564,2739,954,657
syntheticL12_P6_D0.01_A4.txt,171868,150,7111,2630,913,556
syntheticL12_P6_D0.01_A4.txt,171868,160,6756,2522,877,556
syntheticL12_P6_D0.01_A4.txt,171868,170,6336,2347,834,523
syntheticL12_P6_D0.01_A4.txt,171868,180,6056,2253,784,507
syntheticL12_P6_D0.01_A4.txt,171868,190,5791,2147,734,547
syntheticL12_P6_D0.01_A4.txt,171868,200,5528,2053,688,595
syntheticL12_P6_D0.01_A4.txt,171868,210,5312,1977,648,524
syntheticL12_P6_D0.01_A4.txt,171868,220,5119,1895,610,499
syntheticL12_P6_D0.01_A4.txt,171868,230,4928,1821,576,478
syntheticL12_P6_D0.01_A4.txt,171868,240,4748,1763,546,469
syntheticL12_P6_D0.01_A4.txt,171868,250,4610,1697,516,365
syntheticL12_P6_D0.01_A4.txt,171868,260,4469,1647,490,322
syntheticL12_P6_D0.01_A4.txt,171868,270,4324,1603,466,525
syntheticL12_P6_D0.01_A4.txt,171868,280,4209,1547,442,517
syntheticL12_P6_D0.01_A4.txt,171868,290,4074,1507,422,530
syntheticL12_P6_D0.01_A4.txt,171868,300,3984,1471,402,464
syntheticL12_P6_D0.01_A4.txt,171868,310,3868,1425,384,586
syntheticL12_P6_D0.01_A4.txt,171868,320,3786,1392,367,526
syntheticL12_P6_D0.01_A4.txt,171868,330,3691,1367,354,415
syntheticL12_P6_D0.01_A4.txt,171868,340,3605,1340,339,385
syntheticL12_P6_D0.01_A4.txt,171868,350,3529,1323,330,485
syntheticL12_P6_D0.01_A4.txt,171868,360,3431,1288,323,443
syntheticL12_P6_D0.01_A4.txt,171868,370,3372,1274,317,504
syntheticL12_P6_D0.01_A4.txt,171868,380,3276,1232,311,475
syntheticL12_P6_D0.01_A4.txt,171868,390,3195,1214,305,412
syntheticL12_P6_D0.01_A4.txt,171868,400,3136,1200,299,393
syntheticL12_P6_D0.01_A4.txt,171868,410,3064,1191,294,411
syntheticL12_P6_D0.01_A4.txt,171868,420,3024,1178,289,380
syntheticL12_P6_D0.01_A4.txt,171868,430,2966,1165,284,464
syntheticL12_P6_D0.01_A4.txt,171868,440,2913,1157,280,437
